  8.719594121039159E-005   2.81399649988484        406.593896616773     
  1.743917201381879E-004   2.81399126268645        406.583770922444     
  2.615873371604494E-004   2.81398603360528        406.573599191402     
  3.487827926565204E-004   2.81398081267815        406.563381800873     
  4.359780870080054E-004   2.81397559994159        406.553119147856     
  5.231732205987435E-004   2.81397039543180        406.542811648180     
  6.103681938147829E-004   2.81396519918464        406.532459735559     
  6.975630070443519E-004   2.81396001123564        406.522063860646     
  7.847576606778310E-004   2.81395483161993        406.511624490092     
  8.719521551077222E-004   2.81394966037230        406.501142105617     
  9.591464907286182E-004   2.81394449752713        406.490617203091     
  1.046340667937171E-003   2.81393934311842        406.480050291619     
  1.133534687132056E-003   2.81393419717975        406.469441892642     
  1.220728548713943E-003   2.81392905974428        406.458792539035     
  1.307922253085458E-003   2.81392393084475        406.448102774213     
  1.395115800651152E-003   2.81391881051347        406.437373151219     
  1.482309191817458E-003   2.81391369878228        406.426604231807     
  1.569502426992664E-003   2.81390859568260        406.415796585497     
  1.656695506586869E-003   2.81390350124539        406.404950788603     
  1.743888431011953E-003   2.81389841550114        406.394067423222     
  1.831081200681531E-003   2.81389333847988        406.383147076175     
  1.918273816010925E-003   2.81388827021117        406.372190337896     
  2.005466277417122E-003   2.81388321072411        406.361197801266     
  2.092658585318736E-003   2.81387816004730        406.350170060374     
  2.179850740135973E-003   2.81387311820889        406.339107709217     
  2.267042742290594E-003   2.81386808523656        406.328011340335     
  2.354234592205880E-003   2.81386306115750        406.316881543367     
  2.441426290306596E-003   2.81385804599844        406.305718903556     
  2.528617837018954E-003   2.81385303978564        406.294524000183     
  2.615809232770581E-003   2.81384804254491        406.283297404952     
  2.703000477990490E-003   2.81384305430160        406.272039680333     
  2.790191573109041E-003   2.81383807508062        406.260751377871     
  2.877382518557917E-003   2.81383310490641        406.249433036474     
  2.964573314770096E-003   2.81382814380304        406.238085180699     
  3.051763962179819E-003   2.81382319179412        406.226708319042     
  3.138954461222572E-003   2.81381824890287        406.215302942263     
  3.226144812335053E-003   2.81381331515213        406.203869521751     
  3.313335015955165E-003   2.81380839056435        406.192408507953     
  3.400525072521989E-003   2.81380347516166        406.180920328882     
  3.487714982475763E-003   2.81379856896581        406.169405388722     
  3.574904746257883E-003   2.81379367199827        406.157864066549     
  3.662094364310875E-003   2.81378878428019        406.146296715182     
  3.749283837078399E-003   2.81378390583245        406.134703660174     
  3.836473165005235E-003   2.81377903667568        406.123085198969     
  3.923662348537283E-003   2.81377417683026        406.111441600214     
  4.010851388121554E-003   2.81376932631640        406.099773103263     
  4.098040284206186E-003   2.81376448515409        406.088079917854     
  4.185229037240429E-003   2.81375965336316        406.076362223980     
  4.272417647674664E-003   2.81375483096332        406.064620171953     
  4.359606115960402E-003   2.81375001797415        406.052853882658     
  4.446794442550302E-003   2.81374521441515        406.041063448000     
  4.533982627898172E-003   2.81374042030574        406.029248931532     
  4.621170672458989E-003   2.81373563566530        406.017410369272     
  4.708358576688914E-003   2.81373086051318        406.005547770680     
  4.795546341045302E-003   2.81372609486874        405.993661119812     
  4.882733965986725E-003   2.81372133875134        405.981750376608     
  4.969921451972987E-003   2.81371659218037        405.969815478330     
  5.057108799465142E-003   2.81371185517530        405.957856341112     
  5.144296008925514E-003   2.81370712775565        405.945872861630     
  5.231483080817716E-003   2.81370240994101        405.933864918841     
  5.318670015606670E-003   2.81369770175109        405.921832375821     
  5.405856813758627E-003   2.81369300320570        405.909775081632     
  5.493043475741180E-003   2.81368831432477        405.897692873246     
  5.580230002023292E-003   2.81368363512837        405.885585577479     
  5.667416393075306E-003   2.81367896563669        405.873453012922     
  5.754602649368958E-003   2.81367430587007        405.861294991872     
  5.841788771377411E-003   2.81366965584899        405.849111322208     
  5.928974759575247E-003   2.81366501559410        405.836901809240     
  6.016160614438493E-003   2.81366038512617        405.824666257482     
  6.103346336444631E-003   2.81365576446615        405.812404472352     
  6.190531926072603E-003   2.81365115363512        405.800116261781     
  6.277717383802832E-003   2.81364655265432        405.787801437726     
  6.364902710117210E-003   2.81364196154513        405.775459817571     
  6.452087905499123E-003   2.81363738032906        405.763091225408     
  6.539272970433443E-003   2.81363280902777        405.750695493199     
  6.626457905406532E-003   2.81362824766303        405.738272461809     
  6.713642710906249E-003   2.81362369625674        405.725821981907     
  6.800827387421938E-003   2.81361915483089        405.713343914732     
  6.888011935444434E-003   2.81361462340760        405.700838132732     
  6.975196355466062E-003   2.81361010200905        405.688304520068     
  7.062380647980620E-003   2.81360559065754        405.675742972988     
  7.149564813483383E-003   2.81360108937540        405.663153400083     
  7.236748852471094E-003   2.81359659818505        405.650535722418     
  7.323932765441952E-003   2.81359211710896        405.637889873547     
  7.411116552895606E-003   2.81358764616963        405.625215799431     
  7.498300215333140E-003   2.81358318538960        405.612513458241     
  7.585483753257071E-003   2.81357873479143        405.599782820078     
  7.672667167171332E-003   2.81357429439769        405.587023866607     
  7.759850457581262E-003   2.81356986423096        405.574236590610     
